latitude,longitude
53.5033201,10.2104432
53.498895,10.2101857
53.4947533,10.2076141
53.4836473,10.2206551
53.4815203,10.2260511
53.4797361,10.2306854
53.4734813,10.2554832
53.5109803,10.202737
53.5021905,10.2107493
53.4998981,10.2109876
53.4837859,10.2207002
53.482011,10.2240038
53.4795905,10.2316556
53.4736036,10.2553071
53.5298159,10.14815
53.5298803,10.1443549
53.5298855,10.1420489
53.532682,10.1269772
53.5346622,10.1208697
53.5371055,10.1163273
53.5662961,9.9352613
53.5661545,9.935165
53.5687519,9.9318157
53.5686724,9.931692
53.5701633,9.9236384
53.5701897,9.923473
53.5737731,9.9247118
53.5739382,9.9247788
53.5744126,9.9175297
53.5755406,9.9127363
53.5766208,9.9150881
53.5807444,9.9180587
53.5799517,9.9179466
53.5857607,9.9080695
53.5854951,9.9084512
53.5897928,9.9076273
53.5891289,9.9071316
53.590531,10.184762
53.4478092,9.9807376
53.4500084,9.982212
53.4502591,9.9821789
53.5693979,10.0631229
53.5652504,10.057217
53.560896,10.061158
53.5608963,10.0614609
53.5572736,10.0618888
53.5576118,10.062033
53.5570377,10.0540336
53.5543668,10.0619158
53.5546693,10.0611424
53.5537894,10.0656902
53.5541039,10.0653037
53.5519081,10.0730657
53.552067,10.0732731
53.550521,10.0779969
53.549785,10.0794207
53.5453755,10.0884008
53.5451861,10.0893623
53.542042,10.0966423
53.5426931,10.0950897
53.5406986,10.1001816
53.5408187,10.1014409
53.5416611,10.1016927
53.5646973,10.0576085
53.6030077,10.0847089
53.6029852,10.0842957
53.601019,10.0802706
53.6013468,10.0812689
53.6030195,10.0782884
53.60305,10.0780789
53.6066606,10.0810935
53.605709,10.0806081
53.6088562,10.0803532
53.6089573,10.0801371
53.6113301,10.0804226
53.6111752,10.0801562
53.6089946,10.0677434
53.6148875,10.0678452
53.5499494,9.9405475
53.4577099,9.9468497
53.460907,9.9401668
53.4617803,9.9447217
53.4520862,9.9835601
53.452208,9.9831256
53.4640351,9.9688705
53.4636883,9.9701261
53.4513892,9.9479607
53.4498142,9.9379319
53.4506053,9.9235584
53.4504256,9.9238747
53.4549664,9.9373495
53.4552648,9.9426333
53.4553256,9.9430929
53.4549863,9.9367287
53.4537732,9.9294453
53.4538198,9.9291177
53.4600962,9.9346606
53.4586808,9.9351764
53.4580001,9.9351449
53.4505844,9.9310306
53.4506719,9.9293927
53.4400327,10.0104911
53.4415339,10.0037221
53.4710909,9.9359162
53.4708772,9.936909
53.4712087,9.9448005
53.4708863,9.9461358
53.4701803,9.9458636
53.4591783,9.9512511
53.4595787,9.9513526
53.4595175,9.9942474
53.4624099,9.9954403
53.4628219,10.0074352
53.462911,10.0068811
53.4628282,10.0039151
53.4629547,10.0042043
53.4610739,10.0109633
53.4605976,10.0106935
53.4560128,10.0077492
53.4568061,10.0089915
53.4559318,9.9995896
53.4556567,9.9995328
53.4436818,9.9537078
53.4407297,9.9597959
53.44066,9.9593962
53.4391632,9.9654145
53.4395184,9.9674366
53.4416731,9.9682296
53.4458887,9.9691133
53.451497,9.9721357
53.4520759,9.9727508
53.4464831,9.969467
53.4394549,9.9676259
53.4418837,9.9686236
53.4547294,9.9763424
53.4549664,9.9763547
53.4580471,9.9810618
53.4600543,9.9769139
53.4568544,9.9787909
53.435516,9.9775411
53.4367022,9.9667679
53.4362749,9.9667154
53.451436,9.9709577
53.4366559,9.9344297
53.4395638,9.9407849
53.4409742,9.9460746
53.4407087,9.9449807
53.4427015,9.9499746
53.4425989,9.9493305
53.4460589,9.9567836
53.4458149,9.9557336
53.4482957,9.9619067
53.4496885,9.9664003
53.4497847,9.9661196
53.539628,10.0430433
53.5395933,10.0433928
53.5533134,10.0258392
53.5528976,10.0253753
53.5489136,10.0595148
53.5440032,10.0580538
53.5443774,10.0589549
53.5423513,10.0518053
53.542108,10.0519044
53.5413834,10.0486242
53.541146,10.049012
53.5295526,10.0761013
53.5315696,10.0802137
53.5447548,9.9287512
53.5440853,9.9424138
53.5510456,10.0433953
53.5509149,10.0435242
53.5483894,10.0309114
53.546008,10.0303124
53.5437016,10.0409497
53.5435621,10.0407311
53.5392044,10.0839744
53.5382994,10.0835486
53.5418062,10.0834428
53.5353959,10.0813372
53.5359019,10.0876597
53.5359664,10.0831856
53.5336218,10.0892238
53.5341236,10.0872532
53.5328557,10.0943082
53.5229838,10.0117924
53.5321168,10.0958376
53.5327501,10.0965894
53.5293289,10.0942763
53.5300006,10.0948647
53.5270368,10.0933349
53.5252715,10.0919414
53.5227197,10.0881193
53.5304842,10.019367
53.5246334,10.0832003
53.524694,10.0827632
53.5273281,10.0864465
53.5265875,10.0904544
53.526448,10.0919042
53.5275759,10.0857538
53.527129,10.0800963
53.5275154,10.0789464
53.5265834,10.0796107
53.5321534,10.0793428
53.5319035,10.0817045
53.5335282,10.0737666
53.5300185,10.0930853
53.5305159,10.0904127
53.5313454,10.0860971
53.5313887,10.0851083
53.5300719,10.092133
53.5339314,10.0969248
53.5343485,10.0976571
53.5343943,10.0962031
53.5354965,10.0980612
53.5364506,10.0987895
53.550559,10.0489774
53.5502843,10.0501943
53.5552912,10.043083
53.5562915,10.04004
53.5561372,10.0403978
53.4495166,9.8679098
53.4706081,9.8189706
53.4698944,9.8185239
53.5767459,10.0727059
53.5772442,10.0726707
53.604807,10.0704084
53.6060519,10.0712529
53.6230985,10.0838764
53.6271034,10.0857413
53.6268092,10.0852657
53.6315128,10.088559
53.6323598,10.0896787
53.6388584,10.0944137
53.6395348,10.095383
53.6466108,10.1015939
53.6474718,10.1016283
53.6223404,9.9549657
53.6237635,9.9527938
53.6255961,9.9469314
53.6272595,9.9443044
53.6341844,9.9413913
53.6358443,9.943632
53.6386254,9.9454333
53.6405166,9.951219
53.642821,9.9567021
53.6461853,9.9578668
53.6489586,9.992158
53.648328,9.9961515
53.6486366,10.0031466
53.6481178,10.008398
53.6485726,10.0095483
53.6502371,10.0270297
53.6486401,10.0367031
53.6475634,10.0421286
53.6465609,10.0497204
53.6473753,10.0567212
53.6495721,10.0609502
53.6515717,10.0684563
53.6531178,10.0765876
53.6538959,10.1113013
53.6551625,10.1242198
53.6527662,10.1411161
53.6533409,10.1519647
53.6531732,10.1600137
53.6502429,10.1623008
53.636312,10.1624577
53.6329817,10.1645581
53.6305047,10.1690897
53.632524,10.1738272
53.6302649,10.1788322
53.6290264,10.175516
53.6268328,10.169174
53.622194,10.1652217
53.618444,10.1604234
53.6140585,10.155467
53.6075264,10.1497745
53.60427,10.153086
53.5573418,10.1220645
53.5574849,10.1219462
53.5569267,10.1152079
53.5578694,10.1164289
53.5547634,10.1133143
53.5546728,10.1136194
53.5520095,10.111278
53.5523083,10.1111668
53.5473243,10.1067317
53.5479191,10.1076586
53.5189139,10.0970907
53.5194677,10.0961828
53.5167134,10.0958921
53.5166424,10.096089
53.5113341,10.0961686
53.5024276,10.0909947
53.5029994,10.0907604
53.4996447,10.1057459
53.4999207,10.1060096
53.5120112,10.0869754
53.5203984,10.0842213
53.4862232,10.0544899
53.4771214,10.0628903
53.4772793,10.0629878
53.4861507,10.0545653
53.5356877,10.0997799
53.5347486,10.1046939
53.5347414,10.1054186
53.5341608,10.1083643
53.5335551,10.1093865
53.5303343,10.1118343
53.530661,10.1116835
53.52708,10.1108651
53.5230868,10.1128513
53.5216558,10.1179472
53.5213869,10.1192165
53.5172468,10.1237069
53.5173968,10.1237571
53.514642,10.1274817
53.5142081,10.1278473
53.5099269,10.1294512
53.5097932,10.1293485
53.5041267,10.1364806
53.5023936,10.1396935
53.5023788,10.1395129
53.4992601,10.134242
53.4976266,10.1324919
53.4972708,10.1317454
53.4938156,10.1259731
53.4934701,10.1266503
53.4943927,10.1217545
53.4942586,10.1218844
53.4989125,10.1101298
53.498844,10.1104417
53.4972961,10.1013712
53.4974857,10.1019414
53.4910651,10.11612
53.4907526,10.1156281
53.4928136,10.1190997
53.4935012,10.1200453
53.4909487,10.109693
53.4909605,10.1093856
53.4935818,10.1063946
53.4937407,10.1064766
53.4931929,10.1109045
53.4933589,10.111502
53.4963075,10.1116324
53.4963675,10.1120128
53.4970793,10.0975857
53.4973094,10.0974067
53.5613403,10.0373661
53.5611569,10.0371121
53.5587914,10.0388721
53.560005,10.0386522
53.5592242,10.0381537
53.569886,10.0272713
53.5852322,10.0266366
53.5855836,10.0276238
53.5868529,10.0317244
53.5867175,10.0316833
53.5876719,10.0369785
53.5884435,10.0529462
53.5878513,10.0521533
53.5916581,10.0564702
53.5911622,10.0551981
53.5947356,10.0607387
53.5950719,10.0607765
53.5984343,10.0661212
53.5983644,10.0655767
53.6258315,10.0922661
53.6278941,10.0998759
53.5655594,10.02603
53.5920131,10.0444194
53.5909189,10.0435125
53.6105501,10.0371707
53.6137719,10.0358721
53.620593,10.0333463
53.6213476,10.033363
53.6271971,10.0269267
53.6280222,10.0244913
53.6280128,10.1153273
53.6277805,10.11227
53.6266383,10.1166399
53.7141266,10.077217
53.6643432,10.0234808
53.6574353,10.019894
53.6544696,10.0194714
53.5805059,9.8134149
53.6209784,10.0310367
53.6193101,10.0227637
53.6197835,10.0139222
53.6232002,10.0118352
53.6329412,10.0163921
53.6364395,10.0332935
53.6378017,10.0350083
53.6426019,10.048693
53.6424486,10.0474351
53.644738,10.0518204
53.6448634,10.0517882
53.6469728,10.0557244
53.6491239,10.0602835
53.653364,10.0625808
53.6535708,10.0623885
53.6568535,10.0608383
53.659735,10.0599207
53.661395,10.0596205
53.6561003,10.0607925
53.6589506,10.0599144
53.6540086,10.0630609
53.6537242,10.063435
53.6553178,10.0673924
53.6554905,10.0684468
53.6553857,10.0730478
53.6555232,10.0732283
53.6536145,10.0772734
53.6703963,10.1338694
53.6702806,10.1338743
53.6692839,10.1429478
53.6690763,10.1436252
53.6676295,10.1472087
53.6684745,10.1472551
53.6610448,10.1560499
53.6595635,10.1572136
53.6563467,10.1602142
53.6503916,10.1633997
53.6038595,10.1536752
53.6035743,10.1537868
53.6022093,10.1589616
53.6022055,10.1592817
53.5989266,10.1627723
53.599658,10.1626208
53.5962318,10.160833
53.5970274,10.1633656
53.5933153,10.1608821
53.5929696,10.1607294
53.5894092,10.1622162
53.5889698,10.1598395
53.58785,10.1554735
53.5875282,10.154642
53.5857255,10.1481631
53.5861117,10.1492991
53.5840775,10.1405312
53.5838452,10.1424289
53.5845291,10.1324359
53.5844367,10.1345627
53.5826053,10.1268981
53.5818609,10.1264383
53.5794067,10.1228703
53.5795994,10.1235166
53.5768721,10.1149777
53.5768741,10.1153588
53.5732911,10.1046205
53.5728036,10.1067116
53.5768557,10.1023664
53.5767574,10.1027092
53.5750484,10.0875807
53.5750583,10.0884558
53.572993,10.0804854
53.5726268,10.0781598
53.5909071,10.0158249
53.5963161,10.0141142
53.5957686,10.0135483
53.5990573,10.0137328
53.5998519,10.0143594
53.6279792,10.0263431
53.6286792,10.0267269
53.6334124,10.0341259
53.6333985,10.0346406
53.6358545,10.043644
53.6361106,10.0437229
53.6400873,10.0550785
53.6398906,10.0536947
53.6432533,10.0654297
53.6433516,10.0649878
53.6466537,10.076306
53.6468369,10.0775619
53.6515758,10.0781819
53.6516033,10.0784896
53.5045382,9.9918003
53.5043992,9.9920345
53.501811,9.991471
53.5016009,9.991717
53.4939119,10.0123912
53.4932527,10.0134407
53.4908846,10.0189016
53.4910701,10.0191753
53.4844192,10.0192599
53.4845612,10.0189909
53.6736323,10.0569741
53.6733343,10.0570404
53.6708734,10.0618701
53.6715257,10.0608025
53.6676,10.067531
53.6678548,10.0674579
53.6638549,10.0751529
53.6636061,10.0766239
53.6627136,10.0800014
53.6624516,10.0809768
53.6599299,10.0843149
53.6589443,10.0849352
53.5094851,9.9924789
53.5103088,9.9921395
53.6247329,9.8982738
53.6251669,9.8988061
53.5205136,10.0136846
53.6453115,9.9574133
53.642631,9.9564987
53.6340575,9.9411146
53.6356049,9.9182778
53.6336494,9.9124937
53.6355847,9.9009057
53.6352439,9.9014565
53.5765455,10.0587082
53.5767939,10.0590164
53.5992243,9.9522089
53.598744,9.9420197
53.5982712,9.9418753
53.6039004,9.9628962
53.5849042,9.7610932
53.5828764,9.7685839
53.5827879,9.7685431
53.5993602,9.8679071
53.5993018,9.8658889
53.5984458,9.8612249
53.6004709,9.874705
53.5935398,10.0501097
53.5954113,10.0500359
53.5999876,10.0508666
53.5997669,10.050628
53.5981059,10.0564277
53.5982602,10.0561354
53.5977742,10.0608788
53.5973745,10.0602941
53.6016534,10.0627152
53.6016077,10.0624101
53.6051338,10.0664258
53.6048156,10.0657162
53.6061607,10.0671231
53.6067049,10.0670124
53.608681,10.0664325
53.6080737,10.0672542
53.6088281,10.0630066
53.5901968,10.1662211
53.5894374,10.1680833
53.588452,10.1707291
53.5884522,10.1714976
53.5891336,10.1801926
53.5890098,10.1805791
53.603211,10.0517732
53.6035029,10.0518848
53.6061983,10.0552426
53.6066393,10.0562064
53.6193985,10.096803
53.6192881,10.0964495
53.6255787,10.117684
53.6253665,10.1172731
53.6270139,10.1232089
53.6283437,10.132474
53.6289318,10.1371076
53.628828,10.1368924
53.6953581,10.1381828
53.6928152,10.1324167
53.6992042,10.1240758
53.6992516,10.1236304
53.7041564,10.1201413
53.7036321,10.1199837
53.7061502,10.1169183
53.7056682,10.1168904
53.7074625,10.1095676
53.7075747,10.1096766
53.708193,10.1052613
53.7087188,10.1063021
53.7047912,10.1029117
53.7051884,10.1030549
53.7015767,10.1034659
53.7013904,10.1035918
53.6970328,10.1008817
53.6964704,10.1002047
53.6890223,10.0955081
53.6902468,10.0969286
53.6861805,10.094826
53.6868179,10.0950904
53.6810281,10.095008
53.6803919,10.0952249
53.6742862,10.0922332
53.675775,10.0933072
53.666543,10.0906057
53.665765,10.0900514
53.6625,10.0870929
53.66265,10.0876945
53.6893335,10.0968852
53.6858171,10.1028842
53.6859139,10.1029017
53.6869927,10.1067031
53.6868288,10.10757
53.6837927,10.1150565
53.6834915,10.1158666
53.6777038,10.1190175
53.6778907,10.1190308
53.6726177,10.1222269
53.6732618,10.1219157
53.6597123,10.0858307
53.6189979,10.1495927
53.6189391,10.1488957
53.6184321,10.1449119
53.618577,10.1445982
53.5916369,9.9294803
53.5934441,9.9273713
53.4969188,10.0113836
53.4975073,10.0121591
53.4970273,10.0150533
53.4964955,10.0162481
53.494955,10.0206693
53.4950882,10.0205078
53.4858302,10.0160351
53.4844235,10.0126979
53.4838448,10.0120545
53.4827649,10.009712
53.4827587,10.0101081
53.4809408,10.0063014
53.4807309,10.0064877
53.4802484,10.0257596
53.4786766,10.032771
53.4780982,10.0339787
53.476228,10.0387722
53.4764619,10.039668
53.4726135,10.0464124
53.4658696,10.0556695
53.4634401,10.0618776
53.4675521,10.0606526
53.4704356,10.0605812
53.4736594,10.0603493
53.4761494,10.0585428
53.4795568,10.0547349
53.4793726,10.0454761
53.5980423,9.8550702
53.5981821,9.8567809
53.5764714,9.8513355
53.5763558,9.8511351
53.6001961,9.8723236
53.6393836,9.9406466
53.6393206,9.9319205
53.6376244,9.9204678
53.6008443,9.8787429
53.5888717,9.8768683
53.5832639,9.8148114
53.582152,9.8119076
53.581031,9.8107763
53.5836821,9.8225751
53.4249132,9.9923845
53.5105134,9.9872997
53.5103897,9.9877412
53.5824556,9.7789968
53.5819145,9.782069
53.5821908,9.7735926
53.5825077,9.7642481
53.5811708,9.7852026
53.5784709,9.8501445
53.5754168,9.8470454
53.5625579,9.8637398
53.5641946,9.9662969
53.5640765,9.9666673
53.5837618,10.0104114
53.5852638,10.0090588
53.6272397,9.8891551
53.6046778,9.9857681
53.5757126,9.8468012
53.5791477,9.8515128
53.5840259,9.8529453
53.5681898,9.9703503
53.5677773,9.9692443
53.4788901,10.2499043
53.4803104,10.2382152
53.4823488,10.2389398
53.4833765,10.2331755
53.4839591,10.2341722
53.4839173,10.2306167
53.4847649,10.2265377
53.4852637,10.2215797
53.4849317,10.2207695
53.4832476,10.2250836
53.4825807,10.2274007
53.4813041,10.2322451
53.5331009,10.0747686
53.4883998,10.2348673
53.4925042,10.2247134
53.4881599,10.2289015
53.4879397,10.2275242
53.488411,10.2329817
53.4893694,10.2257987
53.4930208,10.2147727
53.4909196,10.2152045
53.4909171,10.211772
53.5208713,9.7741251
53.5882251,9.8752424
53.536505,10.0842626
53.5345292,10.0945946
53.5356249,10.0884157
53.4578417,9.9434545
53.4596757,9.9383328
53.4647047,9.9597965
53.554794,10.0582196
53.5720641,9.9692346
53.561583,9.9904771
53.5362081,10.0573518
53.5361962,10.0569659
53.5370024,10.0541426
53.5372728,10.0536645
53.5390061,10.0476167
53.5388809,10.0475268
53.5375258,10.0593953
53.5375756,10.0597672
53.5360603,10.0650202
53.5357713,10.0655354
53.5365901,10.0673332
53.5365989,10.0675481
53.5358217,10.0769411
53.5358746,10.0774923
53.5420643,10.0838103
53.5483571,9.9884336
53.5533869,10.0241795
53.5546982,10.0347104
53.5547634,10.0331332
53.4612355,9.9818837
53.4614588,9.9820545
53.4961697,9.9106515
53.4951892,9.9098458
53.4955694,9.9107699
53.6476706,9.9270045
53.6414737,9.9262816
53.6392602,9.9243241
53.4803806,10.2074793
53.5814231,9.9378323
53.5150155,9.993131
53.5252215,10.0219517
53.4719889,10.2616454
53.4273368,10.2734165
53.4276006,10.2691699
53.4682522,10.2592148
53.4673851,10.2586432
53.465216,10.2615735
53.4554406,10.2831504
53.455245,10.283507
53.4520305,10.286588
53.4483597,10.2931864
53.4414413,10.3017232
53.431513,10.2748749
53.4350789,10.2760945
53.5493606,9.9088232
53.4142159,10.2308554
53.414375,10.2306537
53.4158052,10.2253236
53.4158269,10.2251292
53.4192776,10.2210263
53.4195685,10.2209446
53.4249984,10.215088
53.425112,10.2150193
53.4273695,10.2150802
53.4276574,10.2151747
53.4287659,10.2056933
53.439068,10.2027502
53.4390485,10.2026334
53.4419378,10.1944418
53.4062725,10.2076595
53.4121715,10.2104347
53.414787,10.2063328
53.4148604,10.205877
53.4194188,10.2015109
53.4115158,10.191067
53.5722067,9.9942375
53.4770439,10.1964657
53.4765043,10.1949447
53.4743977,10.1949795
53.4743923,10.1947724
53.4682193,10.1895727
53.468077,10.1894739
53.4532915,10.2139429
53.4528955,10.213865
53.449241,10.2141447
53.4491313,10.2145951
53.4465235,10.2203396
53.4460298,10.2221645
53.4451525,10.2254148
53.4400707,10.2315452
53.4379559,10.2335398
53.4381486,10.2332453
53.4309971,10.2419265
53.4266378,10.2492563
53.4241188,10.2532878
53.4637847,10.2074354
53.4587804,10.2152527
53.4478304,10.2210396
53.4477136,10.2213948
53.4195113,10.2045829
53.4193691,10.2041756
53.4200255,10.2210909
53.4661189,10.2017222
53.522816,10.0164103
53.5251239,10.0215677
53.5966374,9.9841006
53.5800414,10.0417864
53.579631,10.041709
53.5792684,10.0418248
53.5802284,10.0409773
53.584018,10.0469948
53.5852379,10.0470275
53.5751346,10.0359748
53.5645573,9.9946049
53.5642572,9.9942779
53.5685062,9.9955497
53.5683359,9.9954108
53.5689176,9.9732832
53.5695488,9.9749647
53.5599772,10.0287579
53.5600819,10.0284354
53.6056823,10.1670337
53.60564,10.1685776
53.5444394,9.9817244
53.631683,10.1378023
53.6314288,10.1377913
53.6263376,10.1379237
53.6121461,10.1155195
53.6215834,10.1300079
53.6186852,10.1265673
53.6139319,10.1148746
53.6163021,10.1145183
53.618739,10.1249033
53.6233854,10.1314448
53.6423066,10.1132761
53.616194,10.1123865
53.6134857,10.1148117
53.6046478,10.1536545
53.609127,10.1500946
53.6088512,10.1442991
53.6036791,10.130547
53.6028271,10.1277452
53.6294458,10.1076527
53.6331423,10.1045927
53.6358137,10.1020106
53.640644,10.0985649
53.6416284,10.1061505
53.6422188,10.1136407
53.6422847,10.1269385
53.6372626,10.1336191
53.5797784,10.0335093
53.6417515,10.1047453
53.640669,10.0981724
53.6393327,10.0940485
53.6391559,10.0943495
53.655175,10.1192565
53.5699197,10.0586416
53.573631,10.0522253
53.5418676,9.8427156
53.5418988,9.8416623
53.543888,9.8384931
53.5443927,9.8376994
53.5377604,9.8470181
53.5377136,9.8463998
53.4767228,10.1759164
53.4765869,10.1760957
53.4779315,10.1733963
53.4777332,10.1732682
53.4787839,10.1710289
53.4788276,10.1703798
53.480104,10.1673878
53.4803323,10.1674924
53.4823856,10.1705297
53.4823681,10.1699051
53.487523,10.1739219
53.4845284,10.1723381
53.4883239,10.1724671
53.4879083,10.1748605
53.48654,10.1794502
53.4881006,10.18598
53.488611,10.1816475
53.4884821,10.1820562
53.5278108,9.9806148
53.5288704,9.9813165
53.5289305,9.9815117
53.5320887,9.9818507
53.5327066,9.9817436
53.5374156,9.9846327
53.5281764,9.9741083
53.5279314,9.9746375
53.5302027,9.9694998
53.5312263,9.9695701
53.537847,9.9661287
53.5373801,9.9672607
53.5401428,9.966281
53.539615,9.9655732
53.5415551,9.9658437
53.6003605,10.1419411
53.5220293,10.0894977
53.5232931,10.0900378
53.6233024,10.1670182
53.6374457,10.1339366
53.5641862,9.9835903
53.4866441,10.21291
53.4859979,10.2146609
53.564529,9.9020849
53.5300615,10.0780152
53.6300632,9.939148
53.6273692,9.9440773
53.5767862,10.1357728
53.5417276,10.1502931
53.541796,10.1507436
53.5899051,9.9153528
53.6580912,10.100717
53.6579459,10.1021299
53.6610304,10.1070092
53.6584808,10.1073214
53.6588557,10.1074319
53.6590527,10.0953542
53.6589811,10.0961909
53.4706821,9.9205412
53.4705788,9.91596
53.4704885,9.9209567
53.4708367,9.9020281
53.4712477,9.9004592
53.66488,10.1062351
53.6269918,10.0081079
53.6241921,10.009804
53.6098782,9.9945613
53.5918149,9.9057111
53.6616479,10.1070649
53.5563128,10.0283805
53.5574176,10.0331733
53.6038086,10.1538726
53.6506637,10.1618795
53.6589007,10.1749676
53.655859,10.1759119
53.653945,10.1745257
53.6533297,10.1689292
53.6519294,10.1673373
53.6469445,10.1780979
53.6454311,10.1831967
53.6478009,10.1856695
53.6530189,10.186467
53.6592572,10.1827119
53.6478914,10.1612032
53.6474856,10.1693028
53.6471744,10.1724403
53.6442988,10.1714819
53.6436103,10.1767082
53.572266,10.0690588
53.5720605,10.0682639
53.5723404,10.0694176
53.5721952,10.0697444
53.5718465,10.0680836
53.5719229,10.0685728
53.4855735,10.1627546
53.486724,10.1652578
53.4840683,10.1585219
53.4837507,10.1612662
53.4854302,10.1471612
53.4886546,10.1474608
53.4886923,10.1659092
53.4650091,9.8908178
53.5558411,10.041332
53.5523053,10.0103868
53.5522153,10.0113454
53.5569779,9.9776958
53.5600142,9.9818059
53.5618704,9.9756929
53.6645706,10.1066648
53.646865,10.0485402
53.6479911,10.0409191
53.6488462,10.036876
53.6500735,10.0275256
53.6196643,10.0320541
53.6273485,10.0093252
53.6142065,10.0196985
53.6232702,10.084347
53.6225794,10.0842671
53.646306,10.1588169
53.594394,10.0813203
53.58349,10.0725972
53.6455777,10.1585018
53.6068711,10.0119673
53.607229,10.012495
53.5869688,10.0441134
53.5870287,10.043625
53.5727692,9.9923766
53.6086105,9.9046377
53.60838,9.9044261
53.6081334,9.9048298
53.6082604,9.9050023
53.5617744,9.9467456
53.5350631,9.8790875
53.589977,10.0030108
53.5907325,10.0024169
53.5391412,10.1273741
53.5397166,10.1328199
53.5397213,10.1333756
53.5381941,10.1187747
53.538051,10.118889
53.5437213,10.1274725
53.5921378,9.8811667
53.4650144,9.97775
53.466453,9.9850965
53.4660927,9.987704
53.4663049,9.9913278
53.5463315,10.0269046
53.5452047,10.0297055
53.5454575,10.0314589
53.5513776,10.0352541
53.6659572,10.0777785
53.6659527,10.0779857
53.6682762,10.0815146
53.6690463,10.0833397
53.5960185,10.1647841
53.4948968,10.2206892
53.6492778,10.0170817
53.5716146,10.0677732
53.571618,10.0693806
53.5720605,10.0692252
53.5394409,10.127266
53.5411576,10.1393173
53.5745191,10.0361265
53.579612,9.7973197
53.5795598,9.7976172
53.6409326,10.0826957
53.6030785,9.8930151
53.6036067,9.8939885
53.5460801,9.9430411
53.5451943,9.9518121
53.5444284,9.9447195
53.5686975,10.0439282
53.5709326,10.0488092
53.6036864,10.153392
53.4663072,9.9852408
53.4659357,9.9878487
53.4670279,9.9823764
53.649149,9.991763
53.6485095,9.996172
53.6134905,9.9994856
53.6134242,9.9991608
53.6103755,9.9957615
53.620714,9.9976753
53.628337,10.0243986
53.5957038,10.0469144
53.5962905,10.0462925
53.5911289,10.0563032
53.5918782,10.0553231
53.5871818,10.0640849
53.609853,9.9006033
53.6101159,9.8982099
53.5545312,9.9273978
53.559753,9.9101913
53.5603101,9.909324
53.5644892,9.901689
53.5699423,10.0262086
53.5712443,10.0297895
53.5746162,10.0343111
53.4962335,10.0093673
53.4963826,10.0094619
53.5637178,10.0337105
53.5630195,10.0334475
53.5673237,10.0438832
53.5670976,10.0441966
53.5690796,10.0848798
53.570269,10.1240995
53.5701093,10.1054919
53.5772999,10.1360186
53.5833282,10.141042
53.6533439,10.1599952
53.5672234,10.0409482
53.5701393,10.0398542
53.5721335,10.0470649
53.5729285,10.0547379
53.6083786,10.1372309
53.5800279,10.0577466
53.5921292,10.1088956
53.5920984,10.1083123
53.5901744,10.105138
53.590312,10.1047073
53.6659598,10.0016644
53.6775542,10.0005763
53.658361,10.0204034
53.6613393,10.0187026
53.6148947,10.0674847
53.614948,10.072035
53.611188,10.1835803
53.6082179,10.185447
53.6076508,10.1887912
53.6075272,10.1737246
53.6095619,10.1738274
53.6080996,10.1757489
53.6104177,10.1771608
53.6114259,10.1831046
53.607014,10.1740403
53.4899188,10.189826
53.5553808,9.9269172
53.5495818,9.9696491
53.5684803,10.0523859
53.6267762,10.1693681
53.6287552,10.1750742
53.6304692,10.1796396
53.6260588,10.1613709
53.6356886,10.1630633
