latitude,longitude
53.6326627,10.1650451
53.6304147,10.1686173
53.63277,10.1740981
53.6296827,10.1457556
53.6282442,10.1509233
53.6208729,10.0342446
53.6206884,10.0344522
53.6246242,10.0698833
53.6271956,10.0847709
53.6080444,10.1853486
53.611486,10.1154841
53.613675,10.0658435
53.5605755,10.0520206
53.5709058,9.917547
53.5510867,9.9677631
53.5513759,9.961459
53.5656779,9.8944372
53.5651079,9.8882961
53.5651944,9.8866606
53.6407742,9.925765
53.4804229,10.1829462
53.4803644,10.1905541
53.4802938,10.1827588
53.4858076,10.1848498
53.4850688,10.1847506
53.4866019,10.1891388
53.535129,9.8661186
53.4642624,9.8552245
53.4713529,9.8316469
53.472288,9.8409003
53.5565574,9.9294939
53.566268,9.8664901
53.5700383,9.860417
53.499198,9.919337
53.5070053,9.921672
53.578231,9.9762874
53.5786798,9.9757568
53.5125263,10.2095301
53.6422839,10.1271556
53.4594135,9.8514
53.4609686,9.9784093
53.4606716,9.9810686
53.5269704,10.0689775
53.5265041,10.0723892
53.5257052,10.075082
53.5204171,10.0845535
53.4211854,9.929494
53.4215804,9.9298858
53.4254157,9.930726
53.4253946,9.9309129
53.4768382,9.862038
53.4766742,9.8617419
53.4769124,9.8752631
53.4767036,9.8749526
53.4806462,9.872583
53.4807424,9.8731942
53.4718561,9.8776181
53.4550772,9.895176
53.4600828,9.8914764
53.4651082,9.8909127
53.4701961,9.8882538
53.4707732,9.8885678
53.4822637,9.861189
53.4823094,9.8610394
53.4833452,9.8650017
53.4828219,9.865262
53.4820238,9.8674653
53.4819229,9.8686049
53.5413262,10.0369981
53.5412876,10.0356563
53.54152,10.0333289
53.5410195,10.0333262
53.5977578,10.1317205
53.5999302,10.1319085
53.6487699,10.0033496
53.5914985,10.0073176
53.5899444,10.0150144
53.5891322,10.022789
53.5881338,10.0321643
53.5591433,10.107802
53.580905,10.0620896
53.5811478,10.0619006
53.5803707,10.0579728
53.584998,9.9690716
53.5696151,10.0531933
53.622239,10.0742074
53.6603494,10.07686
53.6610799,10.0763738
53.6559329,10.0770834
53.6029988,10.180542
53.6537752,10.111872
53.5832291,10.0724894
53.5415948,9.83447
53.5412425,9.8375457
53.5434032,9.8400237
53.5343226,9.8394868
53.5359605,9.8418383
53.5444822,9.8241883
53.5417261,9.836083
53.6442999,10.1224765
53.6531491,10.1402933
53.5887841,9.9678657
53.58857,9.9680303
53.5998787,10.0362025
53.4816081,9.9933203
53.4869034,10.015142
53.4879982,10.0091921
53.4904647,10.0084953
53.4935957,10.0102679
53.5206954,9.94431
53.5252523,9.9418329
53.5188929,9.9515736
53.5106692,9.9821549
53.5110779,9.9781556
53.5127069,9.9693554
53.5148227,9.9689622
53.4779464,9.9948095
53.475445,10.0042579
53.4747812,10.0114798
53.4747739,10.0116313
53.4754916,10.0040189
53.4779074,9.9954071
53.4869016,10.0154918
53.4880224,10.0095775
53.4903538,10.0084879
53.4928964,10.0096207
53.5154437,9.9686714
53.5190182,9.9521912
53.520706,9.9446656
53.5253579,9.9423468
53.5108365,9.9818412
53.5112999,9.9779434
53.5130251,9.9693468
53.4705575,9.9938469
53.4706705,9.9941798
53.6103121,9.9255257
53.6095573,9.9267462
53.60985,9.9270094
53.5442654,9.8375818
53.5124439,10.0885933
53.5125363,10.0889308
53.5752287,10.0489128
53.5765255,10.0486524
53.5793188,10.0496549
53.5793507,10.0492733
53.6546772,10.0196605
53.665422,10.0242001
53.7142609,10.0777684
53.5724414,10.0507498
53.5724294,10.0505619
53.6223651,10.0404606
53.6244805,10.0625568
53.6245795,10.0628561
53.6606743,10.0216567
53.5512274,10.0883669
53.5503638,10.0889101
53.5461848,10.0929183
53.5464153,10.0931781
53.5430709,10.0957378
53.5214375,10.0980768
53.5991603,10.1083726
53.5990982,10.1086643
53.5994397,10.1119739
53.5998051,10.1144243
53.6051414,10.1074001
53.6016535,10.1082331
53.6019341,10.1082972
53.4560099,9.9553797
53.4849224,10.1514004
53.4845956,10.1541149
53.5590773,10.0481636
53.6041873,10.1583593
53.6233053,10.0411991
53.626827,10.0382392
53.626647,10.0383703
53.6196717,10.0500744
53.6197529,10.0502068
53.6196413,10.0536758
53.620296,10.0548217
53.6226737,10.0567907
53.6229371,10.0574113
53.6249062,10.0425187
53.6252936,10.0414659
53.6282775,10.0457495
53.6281927,10.047154
53.6248302,10.0548647
53.6249851,10.0547482
53.6277123,10.0537661
53.6270755,10.0549725
53.6260542,10.0924703
53.5379173,9.8457465
53.5644954,9.9763268
53.5649088,9.9759654
53.6168838,10.0419214
53.6169971,10.041995
53.6175948,10.0456462
53.6179862,10.0461853
53.5580702,10.0747996
53.5378461,9.8459414
53.6058504,10.1059273
53.5925465,9.8526247
53.4558343,9.9552216
53.4568435,9.9606164
53.4569581,9.9606121
53.4577624,9.9656418
53.4581657,9.9671406
53.4590956,9.970307
53.45944,9.9716105
53.6243892,10.0760138
53.6246134,10.0726482
53.6244132,10.0700432
53.6248345,10.0732884
53.6201696,9.8930523
53.6200188,9.8928188
53.5454698,9.9973886
53.5454265,9.9971207
53.6275575,10.0771149
53.6296118,10.0755819
53.6268762,10.0731395
53.6294969,10.0758932
53.6273552,10.0732858
53.6270585,10.0776351
53.5410742,10.0988621
53.6296242,10.1671798
53.616787,10.135534
53.6174394,10.135524
53.5564862,10.0797918
53.4641509,9.956719
53.4629275,9.9503768
53.4395653,9.9419981
53.613469,10.1360988
53.6141098,10.1361521
53.6059076,9.8990187
53.6058541,9.8993406
53.6214516,9.8857231
53.6253252,9.8919997
53.6169814,9.8905112
53.6253218,9.891879
53.6130204,9.8963199
53.5487517,10.0599232
53.6437108,9.9731882
53.4881311,10.2071571
53.4880317,10.2086758
53.490654,10.2079866
53.4926915,10.2087236
53.6109828,10.073716
53.6124482,10.0751161
53.6141969,10.0766287
53.6148842,10.0760781
53.6174344,9.8968053
53.6184843,9.8895459
53.5392785,9.8621902
53.539323,9.8620642
53.5572878,10.0313418
53.5884371,9.9002928
53.5072787,10.180519
53.5337285,10.1148687
53.5328618,10.1159933
53.5267743,9.8853759
53.6320673,9.9053733
53.5571232,10.0545541
53.4720417,9.8757028
53.6320671,10.028169
53.6318737,10.0280718
53.6164589,9.9060503
53.5792636,9.9461721
53.5411593,9.8396976
53.536675,9.8481877
53.5294939,9.8421744
53.5365054,9.8479695
53.529421,9.8416018
53.5158524,9.8956841
53.5154293,9.8957741
53.4587327,10.2156511
53.4501895,10.2220428
53.4499017,10.2219901
53.4527563,10.2195359
53.4529368,10.2192198
53.4765052,10.1750008
53.5038648,10.1900543
53.5036106,10.1916245
53.529238,10.1275041
53.5299111,10.1287627
53.6041602,9.9991613
53.5860787,10.0649022
53.5059629,10.1919484
53.4642099,9.9576268
53.4898532,10.1596729
53.465373,9.9483217
53.4629191,9.950744
53.5892373,9.9766035
53.5206203,9.9818875
53.5171109,9.9817264
53.5263545,9.9805863
53.5270726,9.9789301
53.5571662,10.1169586
53.5571233,10.1166809
53.5630191,10.1202745
53.5621166,10.1192768
53.4527188,9.9546988
53.4534969,9.9548747
53.4704776,9.8543016
53.4706994,9.8544676
53.4674728,9.8593093
53.4673313,9.8609185
53.4655054,9.8658477
53.46489,9.8657365
53.4593471,9.8664669
53.4590895,9.8663758
53.5646655,10.1212871
53.5601427,10.1180719
53.5607553,10.1189186
53.5181411,9.7818429
53.5182984,9.781739
53.6230034,10.0316347
53.6402419,9.9493511
53.6385506,9.9450426
53.635684,9.9432018
53.625453,9.946908
53.623911,9.952331
53.6221959,9.9544506
53.6195287,9.9524556
53.619218,9.9520945
53.6191943,9.9519557
53.6188786,9.9520304
53.6227454,10.090407
53.6236036,10.0904341
53.4793514,9.900759
53.479824,9.9013215
53.4793883,9.9017191
53.477876,9.909357
53.4781699,9.9095979
53.4789502,9.9060424
53.4789931,9.904586
53.4817735,9.9044376
53.4814447,9.9045246
53.4827436,9.9000581
53.4829219,9.9004628
53.4776341,9.8989602
53.4771597,9.8984658
53.4767585,9.8987892
53.5342268,9.8589632
53.5569067,10.1265118
53.5541966,10.123351
53.5550004,10.1316826
53.5584316,10.1311068
53.5427331,10.1187225
53.52317,9.9824957
53.5175891,9.9869504
53.5250766,9.9823077
53.6392178,10.0280916
53.6382314,10.0239324
53.6361144,10.1012161
53.6389104,10.0285882
53.4703831,9.917281
53.5165092,10.0496335
53.5177695,10.045776
53.5251732,10.0270756
53.5267501,10.026311
53.5198856,10.039254
53.5174746,10.0463966
53.5222944,10.0318631
53.5246833,10.0256466
53.5198451,10.0391159
53.5215777,10.0337467
53.5275274,10.0251417
53.5225007,10.0308273
53.5203411,10.0476204
53.5131522,10.0558165
53.5215681,10.0439008
53.5187521,10.051631
53.5240621,10.0362116
53.5424365,9.999056
53.6099017,9.9565717
53.6100182,9.9568276
53.5228994,10.0163798
53.6020934,9.9533125
53.6026436,9.9536765
53.434013,9.9899886
53.500394,10.0176882
53.5002373,10.0184845
53.4997739,10.025764
53.5033992,10.0273823
53.503868,10.0269782
53.4991585,10.0249524
53.5011568,10.0134961
53.5012932,10.0137417
53.6001441,10.1364221
53.5025813,10.1715765
53.5010938,10.1744847
53.5064461,10.1640455
53.5062845,10.1642223
53.50009,10.1750953
53.5026741,10.1711682
53.630083,9.8933008
53.6300918,9.8937366
53.4675236,9.9816643
53.5016387,10.2057595
53.4988985,10.2023385
53.6090121,10.0540755
53.6466213,9.9271093
53.6392958,9.9241723
53.6391069,9.9416061
53.6047108,9.8762613
53.6313279,9.9196439
53.6389529,9.9293716
53.6067897,9.871723
53.6014059,9.8894164
53.6124171,9.8913318
53.6130853,9.8896601
53.5804668,9.7856824
53.5000281,9.991224
53.4958506,10.1993723
53.4958769,10.198768
53.4709628,9.9315895
53.6148668,9.8798784
53.6160207,9.8748421
53.6162519,9.8746394
53.6146057,9.8808017
53.613886,9.885118
53.6139419,9.8853513
53.6112873,9.894773
53.4652194,9.9627358
53.465273,9.9623056
53.6420569,9.9714507
53.5782528,9.866192
53.5785757,9.8651409
53.6209849,9.9084804
53.5618823,9.9482037
53.6098949,9.9163596
53.6085392,10.0793981
53.49682,9.8745254
53.4970171,9.8743703
53.4979907,9.9013837
53.4980927,9.9014391
53.5167604,9.8113008
53.4667592,9.9921855
53.4949213,9.9272426
53.4989575,9.8921285
53.49908,9.8907166
53.4997828,9.8845656
53.5000061,9.8840896
53.5274117,10.0259915
53.5426869,9.9935187
53.5426192,9.9932316
53.5812065,9.7547018
53.5833474,9.822473
53.5824334,9.7642315
53.5804015,9.7952084
53.6514812,10.0925855
53.6514896,10.0923904
53.6515268,10.092806
53.6517924,10.0926331
53.6519047,10.0929927
53.6536077,10.1060262
53.6541364,10.1073912
53.6541226,10.0922716
53.6544576,10.0927307
53.6548028,10.0929054
53.6585262,10.1130036
53.6593578,10.1138214
53.664388,10.1197342
53.6648092,10.1203451
53.669726,10.125753
53.6706606,10.1266489
53.6737679,10.1323545
53.6742141,10.1338884
53.6748896,10.1358883
53.6752242,10.137087
53.6757049,10.1411895
53.6761697,10.1418246
53.4199738,10.1487415
53.4166245,10.1495381
53.4206081,10.1486154
53.4204728,10.1487568
53.4186849,10.1505814
53.4217522,10.1441311
53.4243716,10.139392
53.4493303,10.1803338
53.4280234,10.1540727
53.4326283,10.1576802
53.4284278,10.1541837
53.444399,10.17265
53.4441403,10.1731744
53.4441911,10.1735491
53.4330093,10.1584196
53.4577608,10.1919153
53.4469397,10.1770359
53.4653131,10.1898125
53.4634618,10.1999333
53.4649968,10.1896413
53.4628359,10.1998663
53.4630789,10.1985843
53.4629565,10.1997201
53.4630162,10.1984886
53.4714163,10.2035557
53.4863934,10.2100406
53.5140155,10.170325
53.4518524,10.1357461
53.4444425,10.1274241
53.4591956,10.1366814
53.4609624,10.1392529
53.4446963,10.1311637
53.4561835,10.1415233
53.4681894,10.1489637
53.4614489,10.1395055
53.4485077,10.1333875
53.4447772,10.1303957
53.4685521,10.1500916
53.4520827,10.1358704
53.448734,10.133344
53.4680479,10.1489016
53.4592295,10.1368722
53.4563546,10.1415275
53.4407806,10.11717
53.4418443,10.1114706
53.4491495,10.0911761
53.4413142,10.1216587
53.4494216,10.0996063
53.6514123,10.0943918
53.6532537,10.1044905
53.6562119,10.0944904
53.577765,9.7643613
53.6183867,10.1605423
53.6053743,10.0395963
53.6401276,10.0163724
53.6380467,10.0239722
53.6400948,10.0174625
53.5927763,9.9886826
53.5695959,10.027666
53.5698606,10.0275278
53.5609558,9.9915404
53.5611139,9.9914717
53.5684576,9.9885501
53.5620945,9.9492705
53.5769026,9.9691578
53.5806893,9.9648415
53.5805733,9.9643456
53.5823587,10.0473221
53.5827233,10.0473174
53.5471619,9.9359533
53.5471048,9.936334
53.5444214,9.9148962
53.5486943,9.9163447
53.548558,9.9163264
53.4907176,10.047751
53.46658,10.0439535
53.4679053,10.0365311
53.488616,10.2050112
53.4889931,10.2057805
53.4889263,10.2054402
53.4891757,10.205917
53.4892104,10.2062309
53.489395,10.206616
53.48942,10.2063823
53.4895966,10.2067379
53.5929496,9.9841647
53.5771216,9.961339
53.5781245,9.962534
53.5633492,9.9421856
53.5637388,9.9404376
53.6016094,9.9743511
53.601761,9.9737005
53.6012328,9.9821708
53.6014119,9.9819504
53.602654,9.9900298
53.5948654,9.9483373
53.599006,9.9576189
53.5992288,9.9575391
53.6021171,9.9623192
53.5986072,9.9513493
53.5987483,9.9535882
53.5992267,9.964251
53.6002399,9.9637346
53.5255026,9.8994663
53.583894,10.1408964
53.565735,9.9256446
53.5837529,9.8808208
53.6025054,10.0253756
53.6027142,10.0248308
53.6068759,10.0222645
53.6000696,9.9949778
53.5160221,10.0205631
53.5161943,10.0203049
53.5115687,10.0211242
53.5125839,10.0208395
53.5072883,10.0225823
53.5074948,10.0221858
53.6030828,9.9675227
53.6031244,9.9678214
53.6028013,9.9905375
53.5925382,9.9345804
53.5927579,9.9351537
53.5948339,9.9477991
53.5665388,9.827395
53.5665338,9.8270488
53.561151,9.8271006
53.5612717,9.8272847
53.669194,10.0255367
53.6701306,10.0262201
53.5240121,10.1505003
53.5240419,10.1501429
53.4324653,10.2299632
53.4279594,10.2267321
53.4349458,10.2317117
53.5718821,9.8558555
53.572114,9.8558565
53.6713119,9.9987538
53.6714239,9.9991955
53.5704803,10.0767781
53.6733323,10.016098
53.6552069,9.9990622
53.6593006,10.0103183
53.6593473,10.0100818
53.6553337,9.9989655
53.5697167,10.0529061
53.5986869,9.9262166
53.5993134,9.9249126
53.604884,9.9096851
53.6020316,9.9133893
53.602911,9.9113651
53.5994148,9.9179396
53.5999241,9.9165274
53.6000815,9.9189137
53.5829509,9.8291067
53.6097718,9.9016891
53.6103266,9.901103
53.6167805,9.891094
53.613615,9.8955172
53.6136595,9.8984127
53.6139429,9.8982373
53.6216235,9.8857201
53.5975929,9.9318831
53.5842729,9.8972795
53.5843468,9.8966791
53.6717115,10.0023527
53.6725314,10.0024446
53.6794256,10.030927
53.6797515,10.0305296
53.6752841,10.0284138
53.6753551,10.028205
53.6075382,10.1363196
53.6137275,10.1559561
53.6107783,10.1565881
53.6159109,10.1524958
53.6161516,10.1520113
53.6284289,10.1501431
53.6259184,10.1609864
53.6298887,10.1458771
53.6136099,10.107433
53.5962516,10.1222521
53.6211468,10.1041355
53.6212803,10.1044728
53.6159743,10.1137727
53.6170237,10.1133724
53.493103,9.9756839
53.489882,9.9365351
53.4898682,9.9362288
53.559638,10.0677942
53.5602879,10.062389
53.5072473,9.8762086
53.5073224,9.8760464
53.5089713,9.8701732
53.5090031,9.8695906
53.5704633,10.1410659
53.5706749,10.1402094
53.5661471,10.1073283
53.566642,10.1069564
53.5708038,10.1369011
53.5747065,10.1266387
53.5750972,10.1287105
53.5716681,10.1252468
53.5998069,9.9625399
53.5299437,10.1371406
53.5301747,10.1293502
53.5086346,9.8661283
53.5081635,9.8649789
53.5082994,9.8540675
53.5082119,9.8539371
53.4480729,9.961603
53.4851215,10.2016018
53.479037,10.1974047
53.3991628,10.1738883
53.3993099,10.1735992
53.4458487,10.2971664
53.4770222,10.1898836
53.4774843,10.1894459
53.4827834,10.1914705
53.4837172,10.1884214
53.4863746,10.1804404
53.4099868,10.1716117
53.4099416,10.1724106
53.398634,10.1835389
53.3987246,10.182905
53.4877855,10.1855196
53.4831067,10.2005925
53.5116047,9.8289651
53.5130777,9.8251319
53.5116164,9.8287639
53.5129741,9.8248059
53.5806246,9.8110169
53.5303615,9.7905475
53.4819677,10.2402269
53.5713777,10.0834509
53.5313295,9.7873937
53.6259673,9.9372283
53.6071669,10.0225367
53.5773395,9.8602871
53.5002331,9.9914734
53.4882114,9.9898774
53.4983847,9.9910021
53.4883691,9.990096
53.4938921,9.9904295
53.4939595,9.9907001
53.48002,9.9828098
53.4803887,9.9820636
53.4984745,9.9912678
53.600976,10.1531387
53.4873166,9.868051
53.4872207,9.8679259
53.4502371,10.3118338
53.5768485,9.888703
53.6094258,9.9835127
53.5233035,10.0120219
53.4965122,10.1778697
53.4969259,10.1776426
53.4468874,10.1771373
53.4757475,10.1777892
53.4752445,10.1771312
53.5521518,9.8903766
53.5524873,9.8900699
53.5697546,10.1495184
53.5698803,10.1482257
53.5607764,10.1263999
53.565016,10.133008
53.5609385,10.1268497
53.5729843,9.8478241
53.5723174,9.8464529
53.549378,10.0589471
53.533187,9.8366716
53.4746585,9.9501122
53.4714325,9.9663903
53.4730909,9.9580699
53.4709074,9.983007
53.4736885,9.9782384
53.4704681,9.9721296
53.5432236,9.990812
53.5430461,9.9909028
53.5435058,9.9957678
53.5428798,9.985973
53.5426875,9.9857021
53.5487861,10.0188397
53.5486077,10.0137754
53.5482308,10.0151079
53.5490611,10.0194537
53.6212893,10.1424743
53.6208211,10.1427082
53.4359189,9.9716346
53.4359742,9.9722257
53.5875322,10.0453605
53.5875918,10.045025
53.4923579,10.1780193
53.5603524,10.1199675
53.5603269,10.1194406
53.5783376,9.919711
53.578469,9.9195334
53.5511133,10.0357129
53.5534403,10.0337175
53.5475659,9.9541616
53.5474188,9.9629422
53.5473649,9.9627424
53.5475767,9.9539923
53.544327,9.9444308
53.5441552,9.9426409
53.5445498,9.9361661
53.5441113,9.9370052
53.5451854,9.9522356
53.5630437,10.1326032
53.5627248,10.1326422
53.5707848,10.1346948
53.473968,10.0792652
53.4738942,10.0801361
53.5011953,10.2108645
53.5047094,10.2196651
53.5047359,10.2192132
53.5042038,10.2158545
53.5043379,10.2162766
53.5820875,9.9874817
53.5824109,9.9870855
53.5269709,10.0460173
53.6042392,10.1195318
53.6040236,10.119859
53.6006478,10.1182402
53.5999034,10.118539
53.6002798,10.1182878
53.5987403,10.1235412
53.5987258,10.1230894
53.6039321,10.1311655
53.5955965,10.115118
53.5950015,10.1145847
53.6072246,10.0901869
53.6137261,10.1071508
53.6098408,10.1084832
53.6097157,10.1086771
53.6226556,10.1340141
53.6223278,10.1339588
53.5920098,10.1309995
53.5915078,10.1305542
53.4781288,9.888717
53.4780244,9.8878953
53.5906082,10.1233458
53.5945502,10.1217197
53.5915768,10.122761
53.5791383,10.1282602
53.5788051,10.1279241
53.5756204,10.1275919
53.619349,10.1125362
53.6198285,10.1125828
53.6042825,10.1576825
53.6065083,10.169362
53.6064389,10.168731
53.6083105,10.1641866
53.6080988,10.164605
53.6107465,10.1635814
53.6131253,10.1653829
53.613019,10.1648056
53.6145258,10.1711563
53.5941967,10.1754112
53.5409414,9.9967951
53.5446182,9.9283749
53.4922146,10.2276852
53.4937234,10.2209497
53.4677035,10.2372972
53.471485,10.232586
53.4732272,10.2307024
53.4674836,10.2373363
53.471374,10.2325645
53.4735632,10.2306876
53.5303766,9.7724972
53.5338016,9.8707968
53.533843,9.8713628
53.4530918,9.8669902
53.4532043,9.8670936
53.4822875,10.1998346
53.4884033,10.1832193
53.4956924,10.1798577
53.4959473,10.1800936
53.572125,9.8814887
53.5722097,9.8809597
53.491124,10.0647832
53.4712756,10.0824922
53.5806606,9.7872735
53.5803189,9.7975816
53.5763526,9.802429
53.5765131,9.802368
53.5735988,9.8065014
53.5729671,9.8072173
53.5678193,9.8102267
53.5691292,9.8091977
53.563496,9.8146273
53.5636099,9.8135833
53.5722087,9.8244804
53.5718931,9.8243925
53.5767858,9.8211051
53.5828742,9.8288803
53.5671922,9.8882235
53.568256,9.8868526
53.567927,9.8875815
53.5630515,9.8872656
53.563043,9.8869725
53.5587478,9.8872221
53.5585646,9.8868971
53.558796,9.8869816
53.5588803,9.8868351
53.5594235,9.9278323
53.5593716,9.9277099
53.5642321,9.9183429
53.5636356,9.9193955
53.5638858,9.9201421
53.5755036,9.8895894
53.5939879,9.8698426
53.5636182,9.9285243
53.563409,9.9289586
53.5623623,9.9491337
53.5512695,10.0057097
53.5488855,10.0065065
53.5379381,10.0308264
53.5377792,10.0308887
53.6213723,9.8883306
53.6206233,9.8971488
53.6185495,9.8964413
53.6170573,9.8971377
53.5746578,9.9587898
53.5731894,9.9645319
53.5729072,9.9652256
53.6470964,9.9085226
53.6470686,9.9090092
53.6454264,9.9121259
53.6452862,9.9125665
53.6425808,9.9161314
53.6421293,9.9162355
53.6429157,9.9167154
53.6428518,9.9170582
53.6397351,9.9158995
53.639647,9.916027
53.6354066,9.9186684
53.6324804,9.9212778
53.6321003,9.9214536
53.6225943,9.9415447
53.6222351,9.9414611
53.6137113,9.9517731
53.6140209,9.9519927
53.5843908,9.9702442
53.5821015,9.9716928
53.5818326,9.9721716
53.6074761,10.0389614
53.6083435,10.0370219
53.6272553,10.0852653
53.6050754,10.1621526
53.6049709,10.1622675
53.6046258,10.1753733
53.6045857,10.1739712
53.6031915,10.1804584
53.4833414,10.0185424
53.4852632,10.0241451
53.4414498,10.2782533
53.4618054,10.2725411
53.462011,10.2707138
53.4574267,10.2063589
53.4576753,10.2060226
53.4653577,10.2615407
53.4023871,10.2050324
53.4439709,10.1643268
53.4440217,10.1643884
53.4375813,10.1969615
53.4792756,10.0911969
53.4716363,10.1043271
53.4551547,10.1478292
53.4552322,10.1477136
53.4766041,10.0845886
53.4783578,10.0988923
53.4613274,10.1305205
53.4654978,10.1130769
53.4640188,10.1219104
53.4639608,10.1195633
53.4751456,10.1019553
53.4512183,10.1569714
53.4512741,10.157049
53.6220841,9.9996224
53.6218811,10.0003472
53.6201618,10.0001878
53.6186216,9.9824314
53.6202942,9.9831294
53.6203228,9.9861013
53.6216528,9.9899905
53.621481,9.9893575
53.6217673,9.9928014
53.6218978,9.9929999
53.6217577,9.9964372
53.6230178,10.1111581
53.4723385,9.8393254
53.4645859,9.8551486
53.462039,9.8545997
53.4717252,9.8331508
53.6026595,10.1819694
53.6030001,10.179472
53.6211997,9.9967592
53.6377891,9.9204441
53.5744666,10.0999904
53.7118779,10.108042
53.7119875,10.1079501
53.478284,9.8842639
53.47732,9.8952026
53.4776266,9.8939945
53.4818843,9.9080181
53.4777086,9.8787722
53.477935,9.8790087
53.5695404,9.8785363
53.4895766,9.9412364
53.4896834,9.9412186
53.6268365,10.012646
53.5405072,10.0064404
53.4453135,10.2241503
53.5457239,9.9711681
53.4451823,10.2284587
53.4452538,10.2286654
53.5715951,9.9776366
53.5145355,10.1673055
53.5535939,10.0235813
53.6319029,10.0261516
53.5060799,10.1918297
53.5621582,9.9057064
53.5622994,9.9057049
53.5273618,10.1366518
53.5276976,10.1352507
53.6285787,10.1648263
53.6289457,10.165906
53.5318909,9.7773488
53.5299124,9.8059183
53.6643481,10.0764433
53.6639723,10.0764247
53.5242666,9.7783238
53.5242834,9.7784816
53.5545095,9.9646195
53.5553283,9.9647109
53.6302453,9.9621976
53.5136452,9.8115154
53.5137126,9.8118385
53.5150108,9.7947563
53.5150224,9.7942044
53.5207205,9.7743918
53.5127794,9.8195815
53.5128675,9.8195517
53.5134493,9.8037609
53.5135642,9.8035488
53.5250611,9.7804297
53.5211764,9.7815243
53.5212212,9.7797825
53.5241639,9.7829392
53.522022,9.7832048
53.5026232,9.9073912
53.4819411,10.1177563
53.4746881,10.1585376
53.4714202,10.1727356
53.4531218,10.0058915
53.4514149,10.0099974
53.4489265,10.0171226
53.4973393,10.0034093
53.4977363,10.0027045
53.4821882,10.1285634
53.4820731,10.129686
53.470958,10.1745054
53.4713598,10.1746095
53.4681966,10.1757904
53.4848537,10.1162308
53.4850223,10.115809
53.510556,9.992821
53.5911245,10.1851861
53.4894455,10.1636368
53.4835514,10.1718257
53.4709911,10.0211157
53.4710604,10.0209959
53.4684082,10.0112768
53.4685918,10.012391
53.4250078,9.9683799
53.4251904,9.9676337
53.4255578,9.9638222
53.4242726,9.9733493
53.508894,10.0480046
53.5244303,10.0216337
53.4674965,10.1715048
53.5306568,9.7715397
53.4933347,9.9316855
53.493446,9.9317546
53.4950341,9.9216626
53.4950851,9.9222893
53.4951288,9.9184016
53.4952062,9.9188442
53.4948053,9.9281247
53.5080385,9.8491457
53.5081346,9.8497918
53.5070578,9.8438893
53.5072323,9.843211
53.52027,9.8117105
53.5079448,9.8365625
53.5080254,9.8364336
53.4659514,9.9806035
53.5368993,9.8470254
53.6275412,10.0064244
53.626318,10.0071942
53.6054855,9.989777
53.4819719,10.2297621
53.4607193,9.9807143
53.5977939,9.9318015
53.6047853,10.0248737
53.6060466,10.0250478
53.46087,9.9794862
53.5201142,9.7994692
53.5202939,9.7994263
53.5208608,9.8121089
53.5157435,9.8113267
53.620777,9.8979999
53.6193267,9.8978955
53.5520329,10.0101967
53.6276032,10.0062536
53.6259812,10.0071797
53.4904458,10.1789266
53.4903029,10.1790941
53.4921986,10.177822
53.4938642,10.1791733
53.4942704,10.1799095
53.4920576,10.2183241
53.5216163,9.9819664
53.523292,9.9828174
53.573075,10.0924658
53.5830509,10.0331563
53.5848238,10.1333461
53.5667764,9.7792263
53.5378114,10.0310477
53.5283088,9.7973766
53.5284346,9.797243
53.4679701,9.8545875
53.4676747,9.8548692
53.4682628,9.855903
53.4922185,10.1249995
53.4923265,10.1253118
53.4887297,10.1188719
53.4890324,10.1195506
53.5645619,9.9841059
